estado;cidade;populacao;pib;pib_percapita
GOIÁS;PALMEIRAS DE GOIÁS;22798;426385.15625;18702.74023438
PIAUÍ;SANTA CRUZ DO PIAUÍ;5969;19409.03515625;3251.63989258
SÃO PAULO;JÚLIO MESQUITA;4539;32815.91015625;7229.77001953
MINAS GERAIS;MATIPÓ;17017;157143.3125;9234.49023438
MINAS GERAIS;SANTA MARIA DO SALTO;5989;25498.65429688;4257.58007812
TOCANTINS;ARAGOMINAS;5555;38742.546875;6974.35986328
MARANHÃO;SÃO JOÃO BATISTA;18570;47761.42578125;2571.9699707
SÃO PAULO;SANTANA DE PARNAÍBA;114321;3233583.0;28285.11914062
SANTA CATARINA;SANTA TEREZINHA;9363;134408.484375;14355.28027344
PARANÁ;SULINA;3434;42495.37109375;12374.88964844
SÃO PAULO;PIRAPORA DO BOM JESUS;15706;123798.3671875;7882.22998047
SÃO PAULO;AMÉRICO DE CAMPOS;5488;49532.8203125;9025.66015625
ACRE;XAPURI;15079;150262.34375;9965.00976562
SANTA CATARINA;RODEIO;11215;133049.5625;11863.54003906
RIO GRANDE DO SUL;MORMAÇO;2713;48588.73046875;17909.58984375
SÃO PAULO;CARAPICUÍBA;392701;3068291.25;7813.29980469
RIO GRANDE DO NORTE;FLORÂNIA;8487;41976.34375;4945.95996094
MINAS GERAIS;ITANHOMI;12357;63975.62109375;5177.27978516
SANTA CATARINA;FRAIBURGO;36469;505606.65625;13864.00976562
SÃO PAULO;SÃO PAULO;11037593;389317152.0;35271.9296875
PARAÍBA;VIEIRÓPOLIS;4908;16745.3203125;3411.84008789
BAHIA;RUY BARBOSA;30422;125032.375;4109.93017578
BAHIA;OLINDINA;24557;92409.46875;3763.06005859
RIO GRANDE DO SUL;NOVA CANDELÁRIA;2789;64413.734375;23095.640625
ESPIRITO SANTO;APIACÁ;7883;48217.1796875;6116.60009766
PARANÁ;SANTA INÊS;1882;20552.97460938;10920.8203125
RIO GRANDE DO SUL;ARROIO GRANDE;18748;313982.40625;16747.51953125
TOCANTINS;RIO DOS BOIS;2136;29670.2109375;13890.54980469
ESPIRITO SANTO;PIÚMA;17212;127082.0078125;7383.33984375
SÃO PAULO;BIRIGUI;110911;1409186.625;12705.55957031
MATO GROSSO;SORRISO;60028;2339762.25;38977.8515625
MINAS GERAIS;BICAS;14309;95820.9765625;6696.54980469
TOCANTINS;NOVO ALEGRE;1802;14066.19335938;7805.87988281
ESPIRITO SANTO;VIANA;60829;893107.0;14682.25976562
MINAS GERAIS;BARÃO DE COCAIS;28074;349174.84375;12437.66015625
SANTA CATARINA;NOVA TRENTO;12025;169361.8125;14084.13964844
RIO GRANDE DO SUL;CRUZALTENSE;2266;28069.95703125;12387.45019531
SÃO PAULO;FRANCO DA ROCHA;131366;1564532.625;11909.71972656
MINAS GERAIS;LUZ;17835;245971.703125;13791.51953125
MINAS GERAIS;CRISTIANO OTONI;5039;37144.7109375;7371.43994141
PIAUÍ;LUZILÂNDIA;25099;84202.2109375;3354.80004883
SÃO PAULO;HERCULÂNDIA;9125;113647.359375;12454.50976562
SÃO PAULO;SÃO SIMÃO;14329;217419.265625;15173.37011719
SERGIPE;SIMÃO DIAS;38343;238324.46875;6215.58984375
PARANÁ;PALMAS;43409;415964.96875;9582.45996094
RIO DE JANEIRO;MESQUITA;190056;1506850.625;7928.45996094
PARÁ;PAU_D'ARCO;6522;36384.5546875;5578.74023438
GOIÁS;COLINAS DO SUL;4026;21580.93164062;5360.39013672
MINAS GERAIS;PIEDADE DE PONTE NOVA;4273;31068.96875;7271.0
PARAÍBA;TACIMA;9854;34820.75;3533.66992188
SÃO PAULO;OLÍMPIA;50602;931039.375;18399.25976562
PARANÁ;SANTA HELENA;24198;287765.59375;11892.12011719
PARANÁ;CASCAVEL;296254;4991770.0;16849.63085938
ALAGOAS;SÃO MIGUEL DOS CAMPOS;54064;524210.28125;9696.11035156
GOIÁS;CIDADE OCIDENTAL;52380;212909.28125;4064.70996094
RIO GRANDE DO SUL;FELIZ;12198;186196.921875;15264.54980469
SANTA CATARINA;MIRIM DOCE;2583;62780.0703125;24305.09960938
PIAUÍ;SÃO JULIÃO;6111;20749.42382812;3395.41992188
SANTA CATARINA;SANTA HELENA;2484;34116.1953125;13734.37988281
SÃO PAULO;TUIUTI;6284;68014.0390625;10823.37011719
PARÁ;BREJO GRANDE DO ARAGUAIA;7688;32709.0234375;4254.56005859
PIAUÍ;CARAÚBAS DO PIAUÍ;5595;20702.53710938;3700.18994141
GOIÁS;CAMPOS VERDES;6093;29449.41210938;4833.31982422
AMAZONAS;JUTAÍ;16791;68712.0;4092.18994141
MINAS GERAIS;MORRO DA GARÇA;2966;39328.984375;13259.94042969
MATO GROSSO DO SUL;PEDRO GOMES;8537;112090.9921875;13130.01953125
GOIÁS;ANHANGUERA;1018;8194.40429688;8049.50976562
MATO GROSSO;SÃO JOSÉ DO POVO;3451;26840.12890625;7777.49023438
RONDÔNIA;CASTANHEIRAS;3685;53634.8203125;14554.90039062
MINAS GERAIS;CONCEIÇÃO DO MATO DENTRO;18534;111202.734375;5999.93017578
PARÁ;MEDICILÂNDIA;23682;134716.71875;5688.56982422
MINAS GERAIS;SÃO GERALDO DA PIEDADE;4865;23582.0546875;4847.29003906
SÃO PAULO;LUTÉCIA;2855;45721.30078125;16014.46972656
PARANÁ;TERRA RICA;15060;177265.890625;11770.63964844
MARANHÃO;SANTA INÊS;85701;421676.125;4920.31982422
SÃO PAULO;CAMPINA DO MONTE ALEGRE;5560;73844.609375;13281.40039062
RIO GRANDE DO SUL;PRESIDENTE LUCENA;2526;35092.86328125;13892.66015625
MARANHÃO;LAGO VERDE;15103;54978.83203125;3640.26000977
PARAÍBA;MONTE HOREBE;4498;17304.15234375;3847.08007812
PIAUÍ;PICOS;73021;578547.3125;7923.02978516
MINAS GERAIS;ALPINÓPOLIS;18619;215429.453125;11570.41015625
RIO GRANDE DO SUL;PEDRAS ALTAS;2638;47907.4765625;18160.52929688
MINAS GERAIS;IBIAÍ;7907;37470.42578125;4738.89013672
SÃO PAULO;IBIRAREMA;7235;97352.359375;13455.75
SÃO PAULO;TERRA ROXA;8619;76626.2578125;8890.38964844
BAHIA;ITAETÉ;14664;57720.859375;3936.22998047
MARANHÃO;PORTO RICO DO MARANHÃO;7179;31663.69140625;4410.60009766
PIAUÍ;MORRO CABEÇA NO TEMPO;4378;13979.54101562;3193.12988281
PARANÁ;CORNÉLIO PROCÓPIO;48544;698087.4375;14380.50976562
PARANÁ;MARILÂNDIA DO SUL;9197;144476.171875;15709.04980469
BAHIA;LIVRAMENTO DE NOSSA SENHORA;44568;222608.734375;4994.81005859
AMAZONAS;SANTA ISABEL DO RIO NEGRO;18506;56945.6171875;3077.13989258
SÃO PAULO;MARACAÍ;13710;460151.53125;33563.19921875
RIO GRANDE DO SUL;IPIRANGA DO SUL;2029;44232.87890625;21800.33007812
PERNAMBUCO;SÃO JOSÉ DO EGITO;31792;140408.234375;4416.45996094
SÃO PAULO;ESTIVA GERBI;9657;177056.328125;18334.50976562
RIO GRANDE DO NORTE;FELIPE GUERRA;5875;50226.83203125;8549.25
SÃO PAULO;BARRETOS;113618;1653910.75;14556.76953125
MINAS GERAIS;ILICÍNEA;11828;90500.046875;7651.33984375
MINAS GERAIS;CONSELHEIRO PENA;22539;167532.78125;7433.02001953
ALAGOAS;PARIPUEIRA;10222;44169.84765625;4321.06005859
GOIÁS;PANAMÁ;2665;49949.5390625;18742.7890625
MATO GROSSO;NOVA NAZARÉ;2955;27923.3046875;9449.50976562
BAHIA;NOVA IBIÁ;7029;33765.703125;4803.77001953
MINAS GERAIS;EXTREMA;27155;1394322.5;51346.80078125
MINAS GERAIS;SETE LAGOAS;225358;4105512.0;18217.73046875
PERNAMBUCO;RIACHO DAS ALMAS;18930;88251.09375;4661.97021484
BAHIA;INHAMBUPE;36719;163543.890625;4453.93017578
BAHIA;IBICOARA;16940;226989.453125;13399.61035156
AMAZONAS;HUMAITÁ;40735;225637.4375;5539.14990234
BAHIA;PEDRÃO;7597;24826.99804688;3268.0
TOCANTINS;SANTA MARIA DO TOCANTINS;2807;20152.46484375;7179.35986328
MINAS GERAIS;CASA GRANDE;2129;17346.85742188;8147.89013672
PARAÍBA;SÃO JOSÉ DE PRINCESA;4756;17805.90820312;3743.87988281
PERNAMBUCO;IBIMIRIM;29018;122712.40625;4228.83984375
RIO GRANDE DO SUL;ROLADOR;2869;39476.296875;13759.59960938
MINAS GERAIS;SOLEDADE DE MINAS;5795;34376.37890625;5932.08007812
SANTA CATARINA;IRANI;9754;106351.1875;10903.33984375
MARANHÃO;PALMEIRÂNDIA;18772;66771.796875;3556.98999023
RIO GRANDE DO NORTE;JAPI;5693;21833.80664062;3835.19995117
SÃO PAULO;BENTO DE ABREU;2982;65185.91015625;21859.80078125
RORAIMA;BOA VISTA;266901;4090497.0;15325.90039062
PARAÍBA;SOLEDADE;13623;64857.828125;4760.91015625
GOIÁS;ITUMBIARA;92832;2151446.5;23175.69921875
TOCANTINS;SANTA ROSA DO TOCANTINS;4565;49180.37890625;10773.36035156
SÃO PAULO;JACI;5556;136558.5625;24578.58007812
RIO GRANDE DO SUL;SANTA CLARA DO SUL;5868;83222.2421875;14182.38964844
SÃO PAULO;MONTE APRAZÍVEL;21015;439778.15625;20926.86914062
MINAS GERAIS;DELTA;7210;222820.390625;30904.34960938
SÃO PAULO;MURUTINGA DO SUL;4290;43550.0;10151.51953125
SÃO PAULO;SUZANÁPOLIS;3805;106581.4296875;28010.890625
CEARÁ;PALHANO;9268;38838.16015625;4190.56982422
PIAUÍ;NOVA SANTA RITA;4199;14452.109375;3441.80004883
SERGIPE;SANTA ROSA DE LIMA;3996;21898.6953125;5480.14990234
MINAS GERAIS;IBERTIOGA;5206;36401.06640625;6992.14013672
BAHIA;SÍTIO DO MATO;13187;57113.71484375;4331.06005859
PARAÍBA;PIANCÓ;16455;74325.6484375;4516.89990234
GOIÁS;RIANÁPOLIS;4256;74336.078125;17466.1796875
GOIÁS;GUAPÓ;13973;88643.953125;6343.95019531
MINAS GERAIS;TURVOLÂNDIA;5020;66255.15625;13198.24023438
RIO GRANDE DO SUL;MANOEL VIANA;6954;97963.34375;14087.33984375
RIO GRANDE DO NORTE;VERA CRUZ;10861;49257.3515625;4535.25
GOIÁS;VICENTINÓPOLIS;6093;135124.515625;22177.00976562
SÃO PAULO;NUPORANGA;7004;139958.46875;19982.65039062
SÃO PAULO;POPULINA;4253;59528.67578125;13996.87011719
MINAS GERAIS;DATAS;5696;26411.16992188;4636.79003906
SÃO PAULO;IACANGA;9732;345773.4375;35529.53125
PARÁ;ALENQUER;57067;208143.0625;3647.35009766
BAHIA;IUIÚ;12093;54116.75;4475.04980469
RIO GRANDE DO SUL;TRINDADE DO SUL;6105;68865.65625;11280.20996094
PIAUÍ;MONSENHOR GIL;10639;44702.359375;4201.74023438
BAHIA;CATURAMA;8713;26457.0;3036.5
MINAS GERAIS;CARANDAÍ;23286;286908.25;12321.05957031
PARAÍBA;SÃO JOSÉ DO BREJO DO CRUZ;1707;8949.33886719;5242.72998047
RIO GRANDE DO SUL;ALTO ALEGRE;1945;33629.3828125;17290.16992188
GOIÁS;PLANALTINA;79651;376268.8125;4723.97021484
PARANÁ;ITAÚNA DO SUL;3621;27650.56640625;7636.16992188
MINAS GERAIS;DORES DE GUANHÃES;5751;28126.56054688;4890.72998047
RIO DE JANEIRO;MACUCO;5626;80818.03125;14365.09960938
MINAS GERAIS;CONCEIÇÃO DAS ALAGOAS;21938;493776.125;22507.80078125
SANTA CATARINA;SÃO BERNARDINO;2633;41336.984375;15699.58007812
BAHIA;ELÍSIO MEDRADO;8183;30162.81640625;3686.0300293
MINAS GERAIS;MONTES CLAROS;363227;3815101.25;10503.34960938
ALAGOAS;IGACI;25865;81381.578125;3146.39990234
PARAÍBA;SÃO JOÃO DO CARIRI;4563;21729.8828125;4762.18994141
MINAS GERAIS;SANTA RITA DE JACUTINGA;5869;49552.31640625;8443.05957031
SANTA CATARINA;SANTA ROSA DE LIMA;2103;31747.20898438;15096.15039062
SANTA CATARINA;GARUVA;14281;276213.59375;19341.33007812
AMAZONAS;ANORI;14688;74464.953125;5069.77978516
MINAS GERAIS;CUPARAQUE;4561;25417.3125;5572.75
SANTA CATARINA;BALNEÁRIO CAMBORIÚ;102081;1712670.375;16777.56054688
CEARÁ;CASCAVEL;67956;388962.96875;5723.75
BAHIA;AMARGOSA;35278;162852.53125;4616.25976562
RIO DE JANEIRO;ITAPERUNA;99454;1283837.125;12908.84960938
RONDÔNIA;VALE DO ANARI;9100;114088.8984375;12537.24023438
SÃO PAULO;BARRINHA;27169;267717.03125;9853.76953125
SÃO PAULO;PIRAJUÍ;22192;207463.359375;9348.55957031
SÃO PAULO;CHAVANTES;12688;208633.546875;16443.36914062
GOIÁS;BONÓPOLIS;3413;37179.375;10893.45996094
CEARÁ;BARRO;21556;77142.3359375;3578.68994141
MARANHÃO;TURIAÇU;33649;120007.84375;3566.45996094
MINAS GERAIS;COUTO DE MAGALHÃES DE MINAS;4560;21101.953125;4627.62011719
MINAS GERAIS;VARJÃO DE MINAS;6520;89225.984375;13684.96972656
MATO GROSSO DO SUL;DEODÁPOLIS;11600;102620.125;8846.55957031
MINAS GERAIS;FELIXLÂNDIA;14287;146535.953125;10256.58984375
PERNAMBUCO;SÃO JOÃO;22087;94844.265625;4294.12011719
MATO GROSSO;UNIÃO DO SUL;4093;95659.96875;23371.59960938
SANTA CATARINA;CURITIBANOS;39045;541725.9375;13874.40039062
PARAÍBA;ITATUBA;10182;52518.5;5157.97021484
GOIÁS;SANTA TEREZA DE GOIÁS;4141;29901.0078125;7220.72021484
RIO GRANDE DO SUL;TAQUARUÇU DO SUL;2925;35305.75390625;12070.33984375
MARANHÃO;ALDEIAS ALTAS;22667;101972.6640625;4498.72998047
SÃO PAULO;SALESÓPOLIS;16041;153077.25;9542.87011719
PARAÍBA;SANTANA DE MANGUEIRA;5764;22390.44921875;3884.5300293
GOIÁS;ANICUNS;18027;241263.75;13383.46972656
SÃO PAULO;MERIDIANO;3929;42162.82421875;10731.1796875
RONDÔNIA;CUJUBIM;14889;193657.34375;13006.74023438
TOCANTINS;SANTA TEREZINHA DO TOCANTINS;2343;14389.21777344;6141.35986328
PARANÁ;XAMBRÊ;5829;43094.00390625;7393.04003906
PIAUÍ;RIBEIRO GONÇALVES;6869;94873.359375;13811.8203125
GOIÁS;CRISTIANÓPOLIS;3174;28858.2109375;9092.05957031
GOIÁS;NIQUELÂNDIA;39803;689136.6875;17313.68945312
PARANÁ;ARIRANHA DO IVAÍ;2533;26521.0625;10470.21972656
SÃO PAULO;ITAQUAQUECETUBA;359253;2861017.25;7963.79980469
ESPIRITO SANTO;VILA VALÉRIO;14048;184566.296875;13138.25976562
PIAUÍ;BOQUEIRÃO DO PIAUÍ;6599;17958.12109375;2721.34008789
PERNAMBUCO;SÃO VICENTE FERRER;17333;73439.6015625;4236.97998047
MATO GROSSO DO SUL;NOVA ALVORADA DO SUL;12673;239135.078125;18869.65039062
RIO GRANDE DO SUL;SOLEDADE;31028;326182.90625;10512.53027344
MINAS GERAIS;MARIA DA FÉ;14637;99384.8984375;6789.97998047
PARANÁ;BOM SUCESSO DO SUL;3075;62097.67578125;20194.36914062
MINAS GERAIS;LAVRAS;92542;1211762.625;13094.19042969
GOIÁS;OUVIDOR;5017;194923.21875;38852.55078125
ALAGOAS;CARNEIROS;8463;24778.15429688;2927.82006836
MINAS GERAIS;CAPIM BRANCO;9276;44516.3515625;4799.08984375
PARANÁ;QUINTA DO SOL;5189;67906.765625;13086.6796875
MINAS GERAIS;SANTANA DO PARAÍSO;24695;201738.765625;8169.22021484
BAHIA;GUAJERU;9330;29756.83203125;3189.37011719
PARANÁ;MISSAL;10760;124092.0546875;11532.71972656
GOIÁS;URUAÇU;34470;350877.25;10179.20996094
BAHIA;ALCOBAÇA;20242;142096.75;7019.89990234
MINAS GERAIS;BRASÍLIA DE MINAS;32438;146346.96875;4511.58984375
RIO GRANDE DO SUL;GENERAL CÂMARA;9101;107045.6640625;11761.96972656
MARANHÃO;ITAIPAVA DO GRAJAÚ;13964;44514.484375;3187.80004883
SANTA CATARINA;MARACAJÁ;6185;120909.96875;19548.90039062
SÃO PAULO;ESTRELA DO NORTE;2474;27035.44726562;10927.83007812
MINAS GERAIS;COLUNA;9570;39630.35546875;4141.10009766
MARANHÃO;CAMPESTRE DO MARANHÃO;12716;68475.671875;5385.0
PARAÍBA;LAGOA DE DENTRO;7495;35610.0234375;4751.16992188
MINAS GERAIS;DURANDÉ;7146;49162.2421875;6879.68994141
BAHIA;CURAÇÁ;34421;142728.21875;4146.54003906
MINAS GERAIS;BOA ESPERANÇA;39254;426140.21875;10855.96972656
RIO GRANDE DO SUL;VILA NOVA DO SUL;4401;51036.37109375;11596.54003906
MINAS GERAIS;DOM BOSCO;3839;38927.5625;10140.03027344
SÃO PAULO;PARISI;2149;21989.21679688;10232.29980469
MATO GROSSO DO SUL;SANTA RITA DO PARDO;7454;146599.171875;19667.1796875
MARANHÃO;SAMBAÍBA;6038;100500.4921875;16644.66992188
SANTA CATARINA;URUSSANGA;19936;412457.40625;20689.08007812
GOIÁS;IPORÁ;32045;231045.234375;7210.02001953
RIO GRANDE DO SUL;BENJAMIN CONSTANT DO SUL;2188;16956.55664062;7749.79980469
SÃO PAULO;URU;1395;41700.69140625;29892.97070312
CEARÁ;ARNEIROZ;7486;29477.015625;3937.62011719
MINAS GERAIS;GONZAGA;5786;22850.0;3949.18994141
PARANÁ;PONTAL DO PARANÁ;17820;188657.046875;10586.80957031
MINAS GERAIS;JAGUARAÇU;2857;36942.16015625;12930.40039062
ESPIRITO SANTO;PEDRO CANÁRIO;24404;182193.703125;7465.72998047
CEARÁ;SÃO LUÍS DO CURU;12613;48670.078125;3858.7199707
ALAGOAS;CAMPO GRANDE;9909;32337.46289062;3263.43994141
SÃO PAULO;ÓLEO;2699;37124.59765625;13754.95019531
CEARÁ;SOBRAL;182431;1964743.0;10769.79003906
SANTA CATARINA;CAMPOS NOVOS;29133;792458.9375;27201.41992188
BAHIA;ITAJU DO COLÔNIA;7706;38664.078125;5017.39990234
GOIÁS;NOVA ROMA;3633;34341.16015625;9452.55957031
RIO GRANDE DO NORTE;JOÃO DIAS;2824;11670.41210938;4132.58007812
GOIÁS;RIO VERDE;163021;4260318.5;26133.55078125
SÃO PAULO;ITUVERAVA;40882;515295.625;12604.45996094
MARANHÃO;SATUBINHA;8715;30406.22851562;3488.94995117
CEARÁ;JAGUARIBARA;10399;49820.03515625;4790.85009766
SÃO PAULO;SARUTAIÁ;3790;29042.109375;7662.83007812
PARANÁ;ARARUNA;12962;186316.640625;14374.0703125
AMAPÁ;FERREIRA GOMES;5475;69937.7265625;12774.00976562
SANTA CATARINA;IPUAÇU;6881;96428.328125;14013.70996094
CEARÁ;PENAFORTE;8168;39802.4375;4872.97021484
MINAS GERAIS;RIACHINHO;8437;50315.84765625;5963.70996094
RIO GRANDE DO SUL;BARÃO;5444;79637.046875;14628.41015625
SÃO PAULO;TAIAÇU;6093;61799.54296875;10142.70996094
MARANHÃO;RIBAMAR FIQUENE;7477;38161.09375;5103.79980469
MATO GROSSO;SALTO DO CÉU;3584;37381.26953125;10430.04003906
RIO GRANDE DO SUL;AUGUSTO PESTANA;7361;127803.0390625;17362.1796875
RIO GRANDE DO SUL;RELVADO;2244;25592.65039062;11404.91992188
MINAS GERAIS;NATALÂNDIA;3376;22510.84179688;6667.89990234
RIO GRANDE DO SUL;SALTO DO JACUÍ;12770;183266.203125;14351.30957031
PARANÁ;BELA VISTA DO PARAÍSO;15496;198103.0;12784.13964844
PARAÍBA;ITAPORANGA;23224;110128.4765625;4742.00976562
PARANÁ;TERRA ROXA;16734;257026.0625;15359.50976562
RIO GRANDE DO NORTE;GALINHOS;2264;41610.7265625;18379.30078125
SERGIPE;GARARU;11999;63070.28515625;5256.29980469
MINAS GERAIS;PORTEIRINHA;37842;151847.9375;4012.67993164
MINAS GERAIS;PEDRA DO INDAIÁ;4080;44977.984375;11024.01953125
PARAÍBA;BREJO DO CRUZ;12852;50586.421875;3936.07006836
TOCANTINS;PINDORAMA DO TOCANTINS;4500;28997.30273438;6443.83984375
PARAÍBA;BOM SUCESSO;5296;21925.64257812;4140.04003906
BAHIA;IBIASSUCÊ;9008;42919.61328125;4764.60986328
RIO GRANDE DO SUL;POUSO NOVO;1998;31436.0234375;15733.75
PARANÁ;TAPIRA;5904;58383.55078125;9888.80957031
MINAS GERAIS;BOM JESUS DO AMPARO;5744;31200.84179688;5431.89990234
PARAÍBA;GURJÃO;3093;15591.55957031;5040.91992188
MINAS GERAIS;MURIAÉ;99628;927707.0;9311.70996094
BAHIA;MAIQUINIQUE;8848;43714.84765625;4940.64990234
SANTA CATARINA;TIJUCAS;29674;546768.125;18425.83007812
SÃO PAULO;PEREIRA BARRETO;24777;684139.75;27611.890625
CEARÁ;ALTO SANTO;20829;72420.8203125;3476.91992188
MINAS GERAIS;PIRAPETINGA;10636;173502.703125;16312.78027344
RIO GRANDE DO SUL;JÚLIO DE CASTILHOS;19947;395731.46875;19839.15039062
PERNAMBUCO;CASINHAS;14798;51537.203125;3482.70996094
ALAGOAS;PENEDO;61082;313189.03125;5127.35009766
TOCANTINS;ITAGUATINS;6226;31931.55273438;5128.74023438
MATO GROSSO DO SUL;TAQUARUSSU;3165;46686.03125;14750.71972656
PARÁ;PLACAS;19592;63461.06640625;3239.12988281
SANTA CATARINA;ZORTÉA;3015;35851.91796875;11891.1796875
RIO GRANDE DO NORTE;ALMINO AFONSO;5071;20359.54492188;4014.89990234
ESPIRITO SANTO;FUNDÃO;16431;195260.3125;11883.65039062
SANTA CATARINA;ÁGUAS DE CHAPECÓ;6354;134774.40625;21210.94921875
RIO GRANDE DO SUL;BOSSOROCA;7885;120348.6640625;15262.99023438
CEARÁ;QUIXELÔ;16272;56937.3046875;3499.10009766
MINAS GERAIS;PAINEIRAS;4672;40149.4609375;8593.62988281
RIO GRANDE DO NORTE;TANGARÁ;13610;65106.89453125;4783.75
ALAGOAS;IGREJA NOVA;23807;129697.7734375;5447.87988281
PERNAMBUCO;TERRA NOVA;9801;73080.0390625;7456.39013672
MATO GROSSO DO SUL;RIO VERDE DE MATO GROSSO;19216;226357.765625;11779.65039062
MINAS GERAIS;ROMARIA;3636;97473.984375;26808.02929688
GOIÁS;BOM JARDIM DE GOIÁS;8734;71251.1953125;8157.91015625
CEARÁ;PIQUET CARNEIRO;15673;51314.25390625;3274.05004883
SÃO PAULO;PACAEMBU;13778;117579.875;8533.88964844
AMAPÁ;TARTARUGALZINHO;13769;119988.0234375;8714.36035156
SANTA CATARINA;GRAVATAL;10793;121639.0234375;11270.1796875
PARANÁ;MANDIRITUBA;21885;219810.0;10043.87011719
RIO GRANDE DO SUL;ALVORADA;213894;1187824.0;5553.33007812
PARÁ;BELÉM;1437600;16526989.0;11496.24023438
RIO GRANDE DO SUL;JÓIA;8566;186524.0;21774.91992188
RIO DE JANEIRO;VASSOURAS;34259;361800.78125;10560.75
PARAÍBA;BELÉM;17746;79507.0546875;4480.27978516
SÃO PAULO;CRISTAIS PAULISTA;7436;136067.734375;18298.50976562
PARANÁ;FAZENDA RIO GRANDE;80868;482596.4375;5967.70996094
MINAS GERAIS;MONTE FORMOSO;4943;18110.59179688;3663.88989258
GOIÁS;SANTA RITA DO ARAGUAIA;6277;62715.59765625;9991.33007812
BAHIA;ITATIM;15516;87130.4453125;5615.52001953
MINAS GERAIS;CHÁCARA;2762;19309.7890625;6991.22998047
MARANHÃO;BOM JARDIM;39224;255605.5625;6516.56005859
MINAS GERAIS;CAPITÃO ANDRADE;5087;26140.63671875;5138.70996094
SÃO PAULO;CABREÚVA;42700;1091386.375;25559.40039062
SÃO PAULO;CHARQUEADA;15423;165578.0625;10735.79003906
GOIÁS;CARMO DO RIO VERDE;9481;114121.578125;12036.87011719
MINAS GERAIS;ITATIAIUÇU;9364;329979.6875;35239.1796875
SÃO PAULO;PIQUETE;14709;104544.6328125;7107.52978516
MINAS GERAIS;SÃO JOÃO DO MANHUAÇU;9881;73657.171875;7454.43017578
PARANÁ;ITAMBARACÁ;7128;62068.484375;8707.70019531
PARANÁ;CÉU AZUL;11413;268273.78125;23505.98046875
RIO GRANDE DO SUL;BOQUEIRÃO DO LEÃO;8097;86161.296875;10641.13964844
BAHIA;COTEGIPE;14191;53177.484375;3747.27001953
RONDÔNIA;CORUMBIARA;9680;192810.28125;19918.41992188
SÃO PAULO;TEJUPÁ;5067;48767.62890625;9624.55957031
SÃO PAULO;SUD MENNUCCI;8141;129771.3046875;15940.45996094
RIO DE JANEIRO;RESENDE;130035;5011075.0;38536.359375
RIO GRANDE DO SUL;RIOZINHO;4664;58770.5390625;12600.88964844
ESPIRITO SANTO;JERÔNIMO MONTEIRO;11235;72231.8515625;6429.18017578
CEARÁ;ICÓ;65612;238603.390625;3636.58007812
ESPIRITO SANTO;MARATAÍZES;32502;277646.21875;8542.44042969
BAHIA;DÁRIO MEIRA;12331;47403.1796875;3844.22998047
MATO GROSSO;CURVELÂNDIA;5039;37341.52734375;7410.5
MINAS GERAIS;VIRGEM DA LAPA;14685;55561.40234375;3783.55004883
MINAS GERAIS;CONFINS;6072;1137906.0;187402.1875
PARANÁ;IRACEMA DO OESTE;2567;36552.37109375;14239.33007812
SÃO PAULO;SANTÓPOLIS DO AGUAPEÍ;4234;42165.01953125;9958.66992188
SÃO PAULO;PIRANGI;10807;119322.8359375;11041.25
RIO GRANDE DO SUL;NONOAI;12601;190189.0625;15093.16992188
MINAS GERAIS;COMENDADOR GOMES;3252;102237.5859375;31438.36914062
MINAS GERAIS;LUISBURGO;6482;46316.453125;7145.39990234
PIAUÍ;NAZARÉ DO PIAUÍ;7070;23637.63085938;3343.37011719
BAHIA;FORMOSA DO RIO PRETO;22171;533663.1875;24070.3203125
SERGIPE;BOQUIM;25270;139721.828125;5529.16015625
SÃO PAULO;ELDORADO;14514;108582.0;7481.18994141
SÃO PAULO;LUPÉRCIO;4396;43539.8359375;9904.41992188
ALAGOAS;SANTANA DO IPANEMA;43699;193882.71875;4436.77978516
MATO GROSSO DO SUL;DOURADOS;189762;3003284.25;15826.58007812
PARANÁ;REALEZA;16288;207936.109375;12766.21972656
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;13214;110931.15625;8394.96972656
SÃO PAULO;CARDOSO;11624;126263.390625;10862.29980469
CEARÁ;TURURU;14308;40925.0546875;2860.29003906
RIO GRANDE DO SUL;PINHAL DA SERRA;2022;128237.7109375;63421.21875
RIO GRANDE DO SUL;PINHEIRO MACHADO;13152;160294.609375;12187.84960938
ESPIRITO SANTO;GOVERNADOR LINDENBERG;10420;94720.7578125;9090.28027344
RIO GRANDE DO SUL;EREBANGO;2936;42355.85546875;14426.37988281
MINAS GERAIS;PEÇANHA;17727;100361.71875;5661.52001953
ESPIRITO SANTO;PRESIDENTE KENNEDY;10903;784389.9375;71942.578125
SÃO PAULO;PORTO FELIZ;47964;773413.9375;16124.87988281
GOIÁS;CACHOEIRA DOURADA;7571;338235.96875;44675.19921875
PIAUÍ;MURICI DOS PORTELAS;8024;25130.24804688;3131.88989258
RIO GRANDE DO NORTE;ESPÍRITO SANTO;10373;36764.44140625;3544.23999023
RIO GRANDE DO SUL;NOVA ROMA DO SUL;3754;87606.0859375;23336.73046875
TOCANTINS;SÃO SALVADOR DO TOCANTINS;3136;89190.90625;28440.98046875
MINAS GERAIS;CAMPINA VERDE;19201;216954.4375;11299.12011719
SÃO PAULO;SANTA CLARA D'OESTE;2141;21998.58203125;10274.91015625
